PROFID,fdnustdlit,dnu_model,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
profile253,1.0134185101376338,0.689354725569976,0.6986048389434625,3.324084521362678,1.9884098706980504e+33,33.411399390227615,8.900716113306458e+35,1.7,0.0    d0
profile185,0.9832856205187654,83.59972629246812,82.20240874268846,1568.3166885308817,1.9884098706980504e+33,1.391423593201658,7.681137549563871e+33,1.7,0.0    d0
profile208,0.9796437545777459,57.36705739164147,56.199279492224676,986.424385023245,1.9884098706980504e+33,1.792924053667016,9.014669847133281e+33,1.7,0.0    d0
profile136,0.9902410599697207,113.34231045404981,112.23620964343543,2356.9684205872904,1.9884098706980504e+33,1.13056030026703,5.399883500478063e+33,1.7,0.0    d0
profile63,0.9326905295908039,0.11840485429792544,0.11043508626125405,0.3097351707320064,1.9884098706980504e+33,114.2819588169793,5.220535993986293e+36,1.7,0.0    d0
profile202,0.9786009466694796,65.66981902146699,64.264547062021,1153.3418740520967,1.9884098706980504e+33,1.6395881022888106,9.023512827697245e+33,1.7,0.0    d0
profile32,0.9538056243681263,0.20752725102077385,0.1979406592332701,0.6538884135053253,1.9884098706980504e+33,77.45076598655083,3.068580759955065e+36,1.7,0.0    d0
profile187,0.9827378236405808,81.8773437487046,80.46396260107367,1525.9877244091108,1.9884098706980504e+33,1.4113935050095865,7.831497466559555e+33,1.7,0.0    d0
profile21,0.9905862828008967,0.26072941308165565,0.25827498012141675,0.9203335838804813,1.9884098706980504e+33,64.86257227683335,2.3869659698598294e+36,1.7,0.0    d0
profile45,0.9422216280630262,0.16037082375101977,0.1511048586484945,0.4625784584112035,1.9884098706980504e+33,92.72498524194319,3.936304436205821e+36,1.7,0.0    d0
profile11,1.0345796098369537,0.34226904104181805,0.35410457094031245,1.3817348123774758,1.9884098706980504e+33,52.55669377717543,1.7584767132587276e+36,1.7,0.0    d0
profile193,0.9809787625523522,76.23794497886311,74.78780492489945,1390.6949744886117,1.9884098706980504e+33,1.4819328817923427,8.315189883368571e+33,1.7,0.0    d0
profile69,0.9280932907451664,0.10816376818606849,0.10038606755520564,0.2741949295384707,1.9884098706980504e+33,121.78676585793458,5.681329966650799e+36,1.7,0.0    d0
profile16,1.0163807338744553,0.2951713205875273,0.30000644343744315,1.1159745634454399,1.9884098706980504e+33,58.698725342161815,2.0667644460208182e+36,1.7,0.0    d0
profile168,0.986873806414153,96.1122434462461,94.85065553280062,1887.908292353384,1.9884098706980504e+33,1.2648009050107543,6.624746063888191e+33,1.7,0.0    d0
profile135,0.9903067025455692,113.78030157632763,112.67739526869345,2369.211809854806,1.9884098706980504e+33,1.1276072499972383,5.373850643530924e+33,1.7,0.0    d0
profile190,0.9818759438002805,79.15592357996336,77.7212971724594,1460.0448202824998,1.9884098706980504e+33,1.444405162253749,8.067719415214569e+33,1.7,0.0    d0
profile248,1.0338748883813125,0.8902346359707324,0.9203912348974193,4.7504042641160025,1.9884098706980504e+33,27.801447569888754,6.707156548204288e+35,1.7,0.0    d0
profile50,0.9402205120596488,0.14608056329071664,0.13734794201915954,0.40936188431332354,1.9884098706980504e+33,98.81759680554208,4.29326287748191e+36,1.7,0.0    d0
profile85,0.9165371964030421,0.08892005004881497,0.08149853337575906,0.21015087207362038,1.9884098706980504e+33,139.94236095691738,6.820063384689455e+36,1.7,0.0    d0
profile66,0.9305493258847769,0.11349027942770007,0.10560830301592126,0.29253951280273016,1.9884098706980504e+33,117.73809809404827,5.432656430047535e+36,1.7,0.0    d0
profile204,0.9784870072504716,62.696772815551185,61.3479775965514,1091.3477203642788,1.9884098706980504e+33,1.6911503713212515,9.100608179791248e+33,1.7,0.0    d0
