ID,dnu_syd,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
5,0.3819718634205488,0.4409437897802578,1.8336914340555917,1.9884098706980504e+33,45.4074282350729,1.4155982357307223e+36,1.7,0.0    d0
4,0.3978873577297383,0.4613924341152453,1.944213036448441,1.9884098706980504e+33,44.05569731856402,1.3531527142693486e+36,1.7,0.0    d0
200,67.6687029290966,66.90835078767684,1211.0989866077591,1.9884098706980504e+33,1.5961076362475122,8.892403363501097e+33,1.7,0.0    d0
211,49.78366619914486,49.21691395913344,846.4030826231393,1.9884098706980504e+33,1.9587220229560776,8.893844979754936e+33,1.7,0.0    d0
99,127.5666657617314,127.38153177931127,2793.426671034345,1.9884098706980504e+33,1.0390698598386088,4.520662321002682e+33,1.7,0.0    d0
182,86.03120448832402,84.69207576604308,1629.6296444451386,1.9884098706980504e+33,1.3640193792651087,7.466685123873848e+33,1.7,0.0    d0
221,16.25767743683711,16.50344167576454,204.5187278036533,1.9884098706980504e+33,4.058193121077447,2.849732726907714e+34,1.7,0.0    d0
25,0.1830281845556796,0.2363567260798677,0.8211743428015867,1.9884098706980504e+33,68.81298781717057,2.5969162993353357e+36,1.7,0.0    d0
232,3.628732702495214,3.7448818719088086,29.39246688612358,1.9884098706980504e+33,10.908297575927758,1.5234940361950202e+35,1.7,0.0    d0
135,113.80374205785976,112.67739526869345,2369.211809854806,1.9884098706980504e+33,1.1276072499972385,5.373850643530924e+33,1.7,0.0    d0
235,2.4111973878422144,2.599283529849341,18.27861235730463,1.9884098706980504e+33,13.91489570480046,2.2545588530410755e+35,1.7,0.0    d0
243,1.1578522109935383,1.2927120062623882,7.378658777813485,1.9884098706980504e+33,22.167388732372707,4.715239945373797e+35,1.7,0.0    d0
217,29.523241943546584,29.678534219947178,442.9098601842998,1.9884098706980504e+33,2.7442315952039027,1.409007492994197e+34,1.7,0.0    d0
152,105.13377653292876,104.395017378327,2141.831728814991,1.9884098706980504e+33,1.1864857999741192,5.90701840897508e+33,1.7,0.0    d0
80,0.0636619772367581,0.0859090581834913,0.2247652577867839,1.9884098706980504e+33,135.11070296124686,6.513834561434949e+36,1.7,0.0    d0
155,103.57803696420548,102.73656220074916,2096.973382524537,1.9884098706980504e+33,1.1992204875135493,6.025552031378196e+33,1.7,0.0    d0
126,117.4245170132004,116.554124171635,2477.985836540775,1.9884098706980504e+33,1.1024628452715024,5.145655535349016e+33,1.7,0.0    d0
176,90.3045147103414,89.30842278160266,1745.4103752878575,1.9884098706980504e+33,1.316600793220497,7.076014857245062e+33,1.7,0.0    d0
218,26.149157149998405,26.41400188160345,379.92422798878425,1.9884098706980504e+33,2.9659210695792515,1.620005800465635e+34,1.7,0.0    d0
9,0.3342253804929802,0.380249767668575,1.5146841502928534,1.9884098706980504e+33,50.11907964108524,1.6394828059104798e+36,1.7,0.0    d0
42,147.0591674169113,146.0393663347145,3374.9642093313173,1.9884098706980504e+33,0.9485693745029704,3.566202318012884e+33,1.7,0.0    d0
184,84.47944379317805,83.04787930259056,1589.0464006023558,1.9884098706980504e+33,1.3819638867169792,7.608173092482528e+33,1.7,0.0    d0
220,19.6198256096534,19.85668795020992,260.8705022109955,1.9884098706980504e+33,3.5873838740976014,2.285793636751541e+34,1.7,0.0    d0
180,87.51532433265595,86.28105162238995,1669.178528068488,1.9884098706980504e+33,1.3472207781154169,7.330972798019642e+33,1.7,0.0    d0
75,0.0716197243913529,0.0921231265560861,0.2457139021327874,1.9884098706980504e+33,128.96443094584282,6.127871617976125e+36,1.7,0.0    d0
30,0.1631338166691927,0.208242574194786,0.6978856341797182,1.9884098706980504e+33,74.87486339493054,2.926496873053784e+36,1.7,0.0    d0
159,101.417508611733,100.43656308021038,2035.2542169643543,1.9884098706980504e+33,1.2174594272931605,6.194617174021329e+33,1.7,0.0    d0
202,65.27739990914087,64.264547062021,1153.3418740520967,1.9884098706980504e+33,1.6395881022888106,9.023512827697244e+33,1.7,0.0    d0
3,159.230541689864,158.91534901794958,3806.8879958617854,1.9884098706980504e+33,0.8966132684911516,2.994288757397875e+33,1.7,0.0    d0
131,115.42712247739708,114.41766199488956,2417.7612592936607,1.9884098706980504e+33,1.116144300877521,5.271504424365602e+33,1.7,0.0    d0
150,106.140431547985,105.46936758173328,2171.04061618984,1.9884098706980504e+33,1.1784147347744929,5.831883626580347e+33,1.7,0.0    d0
116,121.32381311895182,120.713030885547,2597.191265654952,1.9884098706980504e+33,1.0769931867838225,4.901329319955727e+33,1.7,0.0    d0
112,122.83578507832482,122.32873830844464,2644.1769380043816,1.9884098706980504e+33,1.067488965621652,4.8074536713018334e+33,1.7,0.0    d0
204,62.42056868064135,61.3479775965514,1091.3477203642788,1.9884098706980504e+33,1.6911503713212517,9.100608179791248e+33,1.7,0.0    d0
197,71.9459920246913,70.50083286742783,1291.6947966886023,1.9884098706980504e+33,1.5414149272732347,8.653137574811867e+33,1.7,0.0    d0
53,0.1074295865870293,0.1295919454849555,0.3800220641695356,1.9884098706980504e+33,102.7220597215402,4.524433075145598e+36,1.7,0.0    d0
19,0.2069014260194639,0.273866234591849,0.992410415486898,1.9884098706980504e+33,62.37684411926592,2.256673086947964e+36,1.7,0.0    d0
179,88.23152157656948,87.05590989707866,1688.5803961266656,1.9884098706980504e+33,1.3392147361165798,7.265235889763514e+33,1.7,0.0    d0
174,91.61754299084956,90.75373679203462,1782.2078377519022,1.9884098706980504e+33,1.3025849259875335,6.956251396708434e+33,1.7,0.0    d0
87,0.0596831036594607,0.0794136302609628,0.2033197993216318,1.9884098706980504e+33,142.38110501379137,6.975194599920606e+36,1.7,0.0    d0
100,127.21254601335194,127.00355918544884,2782.14196607854,1.9884098706980504e+33,1.0411304077776131,4.5417226059947486e+33,1.7,0.0    d0
153,104.6205018414574,103.84861108666956,2127.02002089069,1.9884098706980504e+33,1.1906440075136444,5.945756046085965e+33,1.7,0.0    d0
102,126.50032764301572,126.24256226650746,2759.4792866914654,1.9884098706980504e+33,1.0453102086412207,4.584341295207431e+33,1.7,0.0    d0
119,120.16993978153558,119.48254151029722,2561.6565264631367,1.9884098706980504e+33,1.084374819638977,4.9733338376758666e+33,1.7,0.0    d0
10,0.322288759761088,0.3653958168585309,1.4388193979507666,1.9884098706980504e+33,51.46832224299828,1.7049682723056704e+36,1.7,0.0    d0
167,96.77018427344966,95.50201403911304,1904.9011440629847,1.9884098706980504e+33,1.2590434127612142,6.573207199256323e+33,1.7,0.0    d0
11,0.3143310126064933,0.3541045709403124,1.3817348123774758,1.9884098706980504e+33,52.55669377717543,1.7584767132587276e+36,1.7,0.0    d0
170,94.9080714392745,93.52223527830176,1853.4111002915297,1.9884098706980504e+33,1.2767498237961197,6.730872523618318e+33,1.7,0.0    d0
